72.30579	1.39E-09	1.46E-09	1.64E-09
72.41888	1.39E-09	1.46E-09	1.64E-09
72.53232	1.39E-09	1.46E-09	1.63E-09
72.64609	1.39E-09	1.46E-09	1.63E-09
72.76018	1.39E-09	1.46E-09	1.63E-09
72.87459	1.39E-09	1.46E-09	1.63E-09
72.9893	1.39E-09	1.46E-09	1.63E-09
73.10432	1.39E-09	1.46E-09	1.62E-09
73.21961	1.39E-09	1.46E-09	1.62E-09
73.33518	1.39E-09	1.46E-09	1.62E-09
73.45103	1.39E-09	1.46E-09	1.62E-09
73.56712	1.36E-09	1.43E-09	1.62E-09
73.68347	1.32E-09	1.38E-09	1.61E-09
73.80006	1.29E-09	1.36E-09	1.61E-09
73.91688	1.27E-09	1.34E-09	1.61E-09
74.03391	1.27E-09	1.34E-09	1.61E-09
74.15115	1.27E-09	1.34E-09	1.61E-09
74.26861	1.27E-09	1.34E-09	1.60E-09
74.38625	1.27E-09	1.34E-09	1.60E-09
74.50407	1.27E-09	1.33E-09	1.60E-09
74.62206	1.22E-09	1.28E-09	1.60E-09
74.74021	1.18E-09	1.24E-09	1.60E-09
74.85852	1.16E-09	1.22E-09	1.59E-09
74.97697	1.16E-09	1.22E-09	1.59E-09
75.09556	1.16E-09	1.22E-09	1.59E-09
75.21426	1.15E-09	1.20E-09	1.59E-09
75.33309	1.12E-09	1.18E-09	1.59E-09
75.45203	1.07E-09	1.12E-09	1.58E-09
75.57105	1.04E-09	1.10E-09	1.58E-09
75.69016	1.04E-09	1.09E-09	1.58E-09
75.80927	1.01E-09	1.06E-09	1.58E-09
75.92835	9.64E-10	1.01E-09	1.58E-09
76.0474	9.09E-10	9.55E-10	1.57E-09
76.1664	8.54E-10	8.97E-10	1.57E-09
76.28536	7.99E-10	8.39E-10	1.57E-09
76.40427	7.44E-10	7.81E-10	1.57E-09
76.52315	6.89E-10	7.24E-10	1.57E-09
76.64197	6.34E-10	6.66E-10	1.56E-09
76.76076	5.79E-10	6.08E-10	1.56E-09
76.87949	5.24E-10	5.50E-10	1.56E-09
76.99819	4.69E-10	4.92E-10	1.56E-09
77.11685	4.14E-10	4.34E-10	1.56E-09
77.23547	3.59E-10	3.77E-10	1.55E-09
77.35403	3.04E-10	3.19E-10	1.55E-09
77.47256	2.49E-10	2.61E-10	1.55E-09
77.59106	1.93E-10	2.03E-10	1.55E-09
77.7095	1.40E-10	1.47E-10	1.55E-09
77.8279	1.04E-10	1.10E-10	1.54E-09
77.94627	7.20E-11	7.56E-11	1.50E-09
78.06459	4.45E-11	4.67E-11	1.40E-09
78.18287	2.12E-11	2.23E-11	1.20E-09
78.30111	1.00E-11	1.05E-11	9.00E-10
78.41931	5.00E-13	5.25E-13	5.00E-10
78.53747	0.00E+00	0	1.00E-10
78.65559	0.00E+00	0	4.00E-11
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
78.77367	0.00E+00	0	0.00E+00
